Auto-Tune,used,17.81
injuries,seasons,18.55
musical,octave,15.94
American,inventor,23.81
Need,game,14.05
Media,released,20.19
advantage,new,15.05
ingredients,water,14.84
affiliate,game,11.06
of,then-new,8.58
Hospital,born,86.31
and,espoused,7.7
species,turtles,7.77
bonus,re-released,38.52
American,soap,19.4
American,Revolutionary,102.1
Airborne,States,20.9
Gina,film,10.67
Also,new,10
fiber,used,9.8
Sony,released,63.94
Cure,released,13.17
Ivan,caused,29.02
Delhi,born,13.26
Ends,album,15.75
EA,released,18
musicians,record,9.78
any,world,9.7
Ra,underworld,35.85
second-largest,world,17.88
It,album,33.94
compilation,released,128.3
likelihood,season,10.51
Olympus,series,11.24
films,since,10.22
Sparano,new,13.06
fiction,focused,9.87
American,Terrence,12.57
games,injured,10.21
absorb,new,9.64
Louise,film,7.17
Can't,first,7.03
solubility,water,131.66
musical,sung,11.17
permanent,seasonal,17.72
Tigers,seasons,28.89
game's,praising,26.07
Vic,television,8.55
Nightwish,album,17.34
Chicago,city,8.79
it,newspaper,9.79
capacity,million,8.64
Rodney,album,10.95
American,hardcover,7.16
music,tastes,22.78
mountain,world's,7.66
Pacino,film,29.87
electricity,percent,21.13
spokesperson,television,9.45
colors,used,21.47
Australia's,world,13.42
Doyle,born,11.08
native,subspecies,12.84
Blades,seasons,21.4
film,photography,22.02
born,lumber,8.56
In,reunited,16.84
estimate,season,13.89
caused,which,63.28
Can't,album,80.39
musical,term,11.79
Beecham,music,8.39
broadcaster,television,47.68
Have,released,10.13
PSR,first,14.1
American,subsidiary,28.02
Dow,born,12.21
Florida,city,344.47
per,world,7.09
and,musician,175.86
Charlotte,television,7.04
Liga,season,27.41
Babygrande,released,38.69
hydrocarbon,water,17.61
games,wins,33.79
Inlet,city,7.75
iodide,water,14.29
electricity,energy,87.24
Lambert's,released,23.02
Rings,game,6.93
apes,species,11.66
Parade,album,6.97
music,publishers,21.77
Hindi,film,15.83
born,nurse,38.29
Walk,film,11.93
American,Trent,6.81
best-selling,world,15.02
on,season,44.96
Am,album,35.05
playable,series,49.56
American,Language,23.47
American,ornithological,18.35
American,Company,37.97
Cuba,caused,25.56
characters,series,181.74
accused,ploughshares,42.47
season,spent,77.17
first,garnering,8.49
monetary,used,12.3
caused,pallidum,19.23
used,welding,13.36
Electronic,game,57.79
buffalo,water,68.94
South,born,49.05
ignore,world,14.53
Sumatra,species,10.61
born,talk,16.87
music,rhythm,66.99
first,year's,18.46
cub's,first,12.07
Flying,series,10.03
fossils,species,30.84
After,albums,8.72
Canadian-born,was,16.05
drinking,water,239.1
musical,personal,7.82
American,television,2011.13
Coldplay,first,7.04
Super,game,218.03
ranks,university,8.84
albums,than,48.8
co-wrote,series,7.05
species,variety,13.39
American,punk,98.52
focuses,music,6.87
Christina,album,10.27
Mabel,born,16.3
Cumbria,county,25.7
Blackhawks,seasons,69.05
series,showrunner,47.94
motets,music,23.89
fewest,season,39.52
Carrie,film,18.03
American,Foxx,13.01
releases,worldwide,12.76
film,playing,40.79
Philadelphia,born,94.38
American,Productions,35.89
molecular,species,17.39
folk,musicians,16.01
musical,notation,34.43
Crash,game,30.86
developments,new,7.97
caused,down,7.98
album,self-released,18.35
decline,species,13.14
Leaf,game,9.71
born,rose,8.88
game,spin-off,16.5
agreed,new,22.6
American,Offspring,10.78
Factor,series,43.08
first,staged,14.05
festival,music,87.81
Teri,born,8.31
Bound,first,7.05
Cam,season,21.33
game,matches,10.12
Lonely,album,23.65
news,sports,28
Mass,game,11.18
ability,game,6.76
Brewton,city,16.34
Lucy,series,14.56
larvae,used,12.57
music,scores,19.13
seasons,television,27.42
Globe,films,26.05
deposition,used,7.35
caused,environmental,20.51
film,spanned,16.65
performed,television,9.13
Quiero,released,9.66
America,worldwide,18.33
series,unaired,12.64
Play,released,11.21
new,would,97.05
Hard,released,8.37
Winkler,series,7.24
American,Reiner,11.82
found,freshwater,30.2
NBA,games,7.9
groups,musicians,14.54
directing,films,29.67
Hearts,game,46.81
Titans,game,13.87
generates,water,14.74
born,politician,455.96
circulating,used,8.66
recorded,season,16.14
My,musical,19.23
Baseball,seasons,51.71
directed,film,2474.61
Steve,album,6.89
Sandra,film,10.64
American,Get,14.08
Evan,born,17.15
drama,seasons,8.21
orpiment,used,12.84
Warcraft,game,31.79
been,worldwide,21.53
direct-to-video,films,34.52
exothermic,water,26.19
Song,album,10.9
MPAA,film,24.93
Riddle,album,48.74
Buzz,film,9.38
must,worlds,13.02
Keokuk,city,84.29
game,simply,10.52
season,tied,24.36
newspaper,student,14.8
new,purchase,10.46
American,migratorius,18.35
season,tying,9.36
send,used,7.95
first-person,video,136.78
freshwater,sharks,39.01
Curitiba,city,26.17
thus,water,7.55
Haiti,games,7.51
American,Whitman,7.16
dried,water,23.37
expand,game,6.93
consoles,games,45.2
House,Un-American,28.78
musical,produced,19.9
Hydrographic,waters,59.65
Pig,film,10.21
Kart,series,60.82
American,Carole,7.95
Agnes,born,7.81
film,theme,11.89
lichen,species,25.24
gameplay,rather,6.99
Kevin,film,54.44
American,thrushes,17.48
American,PTSD,21.92
exclusive,game,26.72
gases,water,6.88
bantamweight,world,22.2
Sullivan,television,8.19
later,united,9.19
producers,series,43.88
kinds,used,9.49
first,one,47.14
Americans,against,6.75
located,university's,10.37
American,sitcoms,19.3
never,refused,8.86
research,university,412.68
American,Rogers,15.41
American,bluegrass,11.36
blender,used,14.04
first,straight-eight,12.07
Amy,born,10.42
game,is,10.74
lighting,used,17.65
African-American,jazz,21.23
first,firsts,20.73
modems,used,14.04
documentary,series,52.71
passages,used,9.07
Hartman,series,7.73
losses,season,25.4
coatings,film,10.67
Video,game,32.53
incorporating,new,14.15
London,newly,21.98
games,home,181.28
films,highest-grossing,16.13
Lightning,games,7.51
NOAA,released,15.98
mini-album,on,6.77
Stanley,first,20.43
NHL,born,124.67
artist,worldwide,7.81
Material,album,15.75
disc,music,23.65
culture,music,28.81
Dendroaspis,species,14.22
Soldier,city,9.89
Pablo,born,10.54
EF2,caused,17.95
print,television,16.11
Comes,album,29.6
caused,mild,8.47
Sciences,university,25.61
All-American,football,155.54
club,games,11.3
game,platform,102.95
first,franchise's,7.04
Billboard,album,383
American-led,Olympic,103.52
city,near,26.08
OBE,born,71.13
Gaza,species,15.24
boiled,water,12.74
caused,viruses,18.72
deaths,season's,21.67
accused,against,7.67
has,world's,20.33
American,saxophonist,10.07
on,television,712.68
tests,used,8.07
Eternal,film,9.38
admired,music,11.12
CD,self-released,36.36
Byrds,released,15.13
species,usually,9.01
Helmholtz,first,22.84
Actors,film,17.09
Bithynia,born,16.84
December,film,30.26
Alexandre,born,17.15
game,playable,107.39
Ada,city,12.66
Glen,series,7.3
Animated,film,39.99
Mama,released,9.95
assists,seasons,21.88
city,wards,29.98
Cullman,county,31.3
Kitty,born,13.35
grey,subspecies,26.67
State,city,21.14
city,headquarters,42
record,seasons,19.02
Face,album,14.61
American,two-time,14.55
Earthbending,series,20.16
Banderas,film,16.09
Grady,born,7.38
OddParents,series,23.37
fermentation,used,7.59
top,world's,35.86
series,slot,14.25
Jon,film,20.27
Jennifer,series,8.07
flu,new,6.66
American,four-time,6.81
caused,drug,11.27
Madeleine,born,8.31
drafted,seasons,15.06
Girl,album,31.47
against,game,208.66
musicians,white,10.03
shallow,species,6.85
Avery,born,17.5
films,narrative,8.9
downloads,first,7.05
best,game,8.96
albums,musical,33.47
Schalke,season,29.49
co-starred,television,19.4
are,freshwater,31.4
Canadian,born,881.67
game,tied,14.4
musical,temperament,16.21
elected,newly,8.17
indicates,species,8.93
released,was,1576.85
Latimer,city,12.61
albums,videos,15.43
educational,university,23.98
American,jurist,12.41
pop,television,7.84
Nas,album,22.82
Quigley,born,16.84
Night,films,45.89
influences,musical,79.59
polymers,used,12.6
Amos,album,33.87
documented,first,32.88
American,Matt,24.3
gameplay,various,10.6
first,revue,7.71
Zion,world,12.27
III,born,56.8
engines,used,45.98
salinity,water,52.82
musicians,style,10.2
Ulm,city,11.79
American,Stanton,8.06
American,Heather,40.23
label,new,7.99
many,worlds,7.09
music,musicals,21.97
Console,released,25.23
des,music,9.24
won,world,17.85
Game,game's,12.92
gods,world,26.17
film,was,136.6
incarnation,series,16
American,studio,247.91
travel,world,33.25
inflation,used,7.12
Ridge,city,10.23
December,television,59.26
Dubai,city,14.57
Sharon,born,23.24
ingredients,seasonal,22.25
currently,subspecies,17.56
NFL,postseason,39.27
requiem,species,59.65
first,kit,7.84
capacity,matches,12.98
Edward,refused,12.04
Unbroken,album,27.83
Half,television,11.27
Volga,city,7.33
buddy,film,17.71
species,true,25.04
species,varies,60.39
Trump,born,8.31
species,taxa,35.91
album,photo,12.58
American,Edition,21.35
again,season,16.8
used,vehicles,32.83
campus,university,138.45
all,worldwide,14.29
albums,tours,12.48
alcoholic,county,14.34
preceded,released,15.41
dates,season,10.7
Aerospace,new,8.54
by,musicians,12.65
season,supplier,18.47
InuYasha,series,15.24
fluid,water,25.72
album's,prior,12.07
seasoning,traditional,28.38
species,weed,18.08
newspaper,school,8.48
series,tells,7.11
Islington,born,16.96
musical,parody,8.91
Metro-Goldwyn-Mayer,films,15.79
outside,world,36.15
initial,series,9.41
named,new,15.28
Leonard,born,18.74
Schleswig-Holstein,city,9.88
hominin,species,22.21
tube,used,28.48
currently,world,8.34
Hoboken,first,9.08
Michelle,born,42.24
Fox,games,16.72
absorbs,water,12.19
American,live-action,9.26
new,replied,9.85
Mattel,game,27.32
English-born,comedian,26.92
improved,season,6.96
CrazySexyCool,album,21.14
Blue,album,32.56
Wyoming,county,20.55
coloration,species,28.77
real-world,such,11.08
salmon,species,11.38
Halladay,game,23.13
Marilyn,album,16.79
Electronic,games,9.4
Harlan,city,10.57
American,Bateman,8.9
change,new,7.59
Middlesex,born,7.34
precision,used,16.71
American,Puzo,17.48
tallest,world,35.64
spawned,television,10.52
Lily,television,9.45
Disneyland,world,8.95
Pink,film,8.4
poultry,used,10.34
casual,used,6.68
city-states,independent,32.24
first,tournaments,8.13
Upon,music,10.74
Kay,born,10.73
Brazilian,born,110.84
salinity,seawater,64.36
mitochondrial,species,14.7
levels,worlds,33.11
Hertfordshire,county,44.17
film,parody,32.53
Return,game,7.05
Sound,released,18.93
Fantasy,worldwide,8.22
musical,tours,8.7
film's,inspired,13.02
network's,television,23.83
drama,musical,8.56
games,played,724.44
American,nominee,10.1
new,undergone,10.39
Okaloosa,city,30.64
low,water,54.37
into,waters,17.34
AHL,seasons,92.5
Clearwater,River,32.28
meant,used,10.48
Dil,films,20.06
caused,tornadoes,29.76
Pussycat,films,20.06
Manor,city,13.03
though,waters,9.12
elements,new,7.85
anew,begin,31.87
film's,plot,38.78
lecturer,music,11.73
ESPN,born,11.8
melodic,music,51.23
games,ice,75.75
Mad,film,10.62
Connors,born,11.62
artist,music,50.92
Care,film,8.7
inactive,season,19.96
born,sister,18.61
American,improvisation,7.54
Apple,first,15.7
American,photographer,50.99
accused,when,17.09
USA,city,11.61
book,film,50.58
methods,used,61.64
roofs,water,19.41
programme,series,24.56
subscribers,television,9.21
series,spy,29.06
RIAA,album,118.96
musician,painter,9.71
second,series,115.22
born,tackle,18.89
Protection,album,7.38
ever,world's,12.16
surpassed,world's,21.17
first,shorts,6.9
audiences,films,22.33
typewriter,used,12.84
Midnight,films,25.27
Gainsbourg,born,13.14
Chaos,series,12.21
Uruguay,water,9.69
Powers,film,10.04
Better,released,18.36
Schachner,season,26.12
featured,television,30.61
Troy,city,22.5
Disney,musical,31.48
Lakers,born,6.97
first,mainstream,25.75
frequently,used,94.22
Terence,born,8.23
Flynn,series,7.3
encounters,series,6.76
built,world's,13.53
each,games,23.05
primarily,used,62.73
silver,used,18.84
reviews,season,6.92
American,Samoa,23.03
Arrested,series,14.21
Christian,born,20.57
remove,used,46.03
medium,television,10.74
many,world,48.37
meats,used,9.16
musical,theater,19.76
animated,films,92.92
Europe,re-released,14.12
Bond,films,37.23
Oh,musical,16.72
musical,string,22.26
cathedrals,used,11.05
Americans,Syrian,52.21
American,tight,8.79
Don't,film,13.55
He,musicals,8.41
general,used,32.69
species,spiders,12.91
asphalt,first,7.05
new,releases,9.5
Paradise,films,11.39
capacity,increased,83.61
film,stars,292.66
earth,world's,7.85
Asiatic,species,15.24
film,last,9.62
Rita,born,7.87
Anaheim,season,9.91
customers,new,8.68
Stars,season,24.03
job,new,13.41
sites,world,6.95
season,sophomore,17.41
Visual,game,7.62
Aerial,city,7.98
Demme,film,24.93
Cole,album,15.3
caused,dengue,10.68
Peter,musical,19.41
Andy,films,9.64
Spice,album,12.64
controls,game,38.87
album,sixth,110.03
Movies,television,21.38
Janeiro,city,8.47
article,used,16.01
games,quarterback,18.49
including,musicians,26.69
American,Quarterly,7.54
Actors,worldwide,8.94
Italy,born,42.95
Marsha,born,16.3
Tarzan's,film,22.69
American-led,Olympics,207.24
NCIS,series,24.63
city,km,24.15
appearances,film,76.63
Way,released,20.36
Plaza,city,11.42
musicians,perform,26.92
album,videos,20.68
slang,used,19.65
interview,newspaper,19.5
RIAA,released,12.67
Entertainment,game,89.44
band,musician,209.32
Minnie,born,6.97
including,world,9.36
over,world's,12.54
caused,directly,11.92
first,top,8.5
American,Jerry,54.47
Praise,focused,33.67
Star's,first,14.1
Who,television,40.38
regular,television,7.95
mass,water,13.85
Classics,released,25.42
recordings,released,11.61
Lloyd,series,7.69
American,Tyler,8.79
American,Brett,9.07
Roseanne,television,20.99
Kootenay,city,31.03
power,water,21.41
species,varieties,40.09
emo,first,7.71
Some,water,16.75
Andrea,born,28.23
auditioned,first,6.7
waters,while,7.52
mini-games,types,18.27
American,Coleman,11.05
markup,used,8.66
November,game,35.99
Peter,born,73.88
African-American,U.S.,7.78
new,same,9.15
dialogue,used,7.49
Gifu,city,7.11
designing,film,10.64
analog,game,19.66
Rotten,film,28.4
Kiss,film,10.82
African,species,46.13
franchise,released,10.64
Girl,film,23.02
classical,musicians,7.23
born,mother,169.75
Pirelli,new,11.46
Wars,film,15.47
education,focused,7.68
Video,games,44.95
LaFace,released,44.08
Love,series,18.82
science-fiction,series,20.21
USA,released,9.44
critic,music,20.81
first,herpetologist,9.43
album,eponymous,89.34
flooded,water,20.14
loan,season,7.42
game,machinima,9.48
Reggie,born,7.82
employing,used,13.4
Mesopotamian,city,8.49
focused,sound,8.13
American,eponymous,10.07
Daughter,released,9.66
novels,television,9.18
Whataya,album,19.57
American,Proceedings,14.83
Reptar,season,12.89
diverse,music,16.23
cricket,first,11.68
been,world's,14.29
differ,species,10.98
followed,released,42.51
Leicestershire,county,21.23
GameCube,games,27.02
news,scandal,17.93
Knox,city,12.19
Kruger,film,13.12
category,musical,12.85
fluid,velocity,28.24
spiritual,world,22.64
Cuomo,born,12.85
game,id,22.54
range,species,77.3
shark,waters,13.33
only,species,136.42
control,water,10.06
confused,easily,11.97
born,professional,1591.32
on,seasons,7.26
game,panelist,51.4
Mario,game,418.15
water,white,21.99
Auto,game,15.95
stews,used,31.65
total,university,6.7
Dion,album,94.89
sports,television,38.06
overall,seasons,20.62
Terri,television,13.24
first,win,355.26
knew,mother,6.91
Pixies,album,19.35
describe,used,724.39
gametophyte,haploid,48.66
musical,talent,30.96
differs,gameplay,19.32
Wild,album,15.18
city,clockwise,15.02
joined,newly,21.88
Category,caused,46.19
editor,newspaper,171.09
first,player,12.28
American,gridiron,10.78
Gillan,first,7.18
Today,world,8.16
Florida,county,239.88
Dracula,film,19.8
born,dancer,200.72
You're,album,19.92
Lupe,album,19.57
Medical,university,34.66
caused,gene,7.01
Talent,first,6.87
banks,city,11.69
Incheon,city,9.37
Stanley,game,10.04
American,Boston,22.61
title,used,9.48
American,Boeing,7.07
cheese,used,7.86
albums,soundtrack,58.33
American,Kelly,32.76
Conference,world,7.57
All-American,Michigan,16.94
animated,series,1030.05
Blade,film,15.89
daytime,season,7.09
acclaim,album,30.85
LP,album,24.19
cuneiform,used,8.66
album,went,15.58
PIM,games,62.47
American,Idol,182.01
June,television,82.55
Cerro,city,35.94
handheld,released,32.15
American,comedy-drama,157.15
range,subspecies,17.91
create,game,20.4
tiny,water,7.96
composition,musical,65.08
games,prior,10.54
motion,used,8.18
in,newspapers,7.78
airport,new,19.02
Alternatively,used,10.56
films,worked,32.8
appointed,newly,39.63
broader,used,11.26
directed,filmed,24.24
game,object,7.35
incidental,music,99.97
Carlsen,world,15.55
Vincent,born,15.94
delayed,new,8.46
full-time,season,12.84
Erin,born,11.92
containing,unreleased,22.2
Farmington,city,12.61
Mirren,film,16.76
member,university's,14.5
breathe,water,21.26
Bryan,album,13.68
borders,city,8.12
Canada's,world,7.08
Donald,born,40.2
first,following,20.63
locomotives,used,12.26
Dickinson,city,10.91
American,Bruckheimer,17.13
album,hits,208.04
Dublin,city,21.77
Butler,city,34.19
Turkish,music,13.12
David,series,16.99
Dirty,music,13.7
gameplay,level,10.58
first-person,game,143.14
Treasure,film,27.37
albums,numerous,54.14
seasonal,summer,13.15
droplets,water,58.63
antagonist,series,52.31
Farah,city,7.11
Dakota,university,28.58
Bufonidae,species,48.2
album,re-released,56.61
columns,newspaper,24.16
first,work,10.68
albums,consecutive,23.98
American,carrier,22.44
album,jazz,36.37
intensity,waters,12.02
American,Hartman,18.91
Côte,city,13.17
born,heiress,14.39
games,tackles,83.76
games,movies,17.08
refused,stay,13.36
boycott,games,10.94
Lugano,city,10.4
game,replay,18.13
Boy's,first,7.05
chamber,used,7.73
measure,used,96.53
Men,film,22.02
Beginning,series,18.09
comply,new,10.84
ants,species,31.73
influenza,worldwide,12.71
Sense,series,8.9
born,defenceman,254.69
satellite,velocity,16.72
Auburn,city,15.85
Chesterfield,born,8.86
albums,her,36.99
Wing,television,16.79
music,programming,8.53
musical,pop,19.19
album's,singles,30.1
formed,new,12.11
Award,television,58.67
episode,seasons,11.61
American,Trek,11.04
New,first,8.5
Featuring,released,18.75
live,water,11.36
English,used,13.49
lineages,species,13.36
first,touchdown,13.34
Next,television,30.1
Williams,film’s,33.34
Eben,music,21.88
game's,the,37.48
American,member,25.77
coaching,season,9.41
contralto,music,13.28
game,title,52.53
mere,world,8.19
Simon,series,6.8
Joe,film,14.17
actor,filmmaker,9.85
American,debut,48.59
game,round,10.67
first,title,98.93
including,television,64.65
caused,hepatitis,32.93
Taluka,city,19.24
Take,album,25.69
eccentricity,very,7.62
American,Gossip,11.6
Fulfilled,album,23.35
for,renewed,52.39
species,specimen,52.1
flash,used,38.99
Judy,film,10.22
American,Dallas,14.9
species,whether,9.77
realities,world,15.55
city,comune,40.08
album,thirteenth,15.99
American,savant,15.3
Zhejiangopterus,species,24.1
Turn,released,23.89
Heavyweight,world,42.7
knew,much,14.51
Fu,film,9.36
concentrations,water,28.67
creation,new,12.78
activity,season's,26.11
born,cornerback,35.04
Bowl,seasons,23.11
formulations,used,17.01
Instinct,film,13.12
Company,television,10.29
Lewis,film,14.96
first,incarnation,18.91
Americans,During,6.75
first,magazine,16.75
Flynn,games,11.81
prefer,water,7.07
Indore,born,16.84
Goodfellas,film,13.96
caused,fissures,18.35
Thunder,born,62.04
newfound,power,19.58
Andy,series,8.88
caused,slowly,8.36
All-American,recognized,72.43
around,waters,11.35
television,viewers,33.93
first,navigator,15.43
Originally,series,7.86
fraction,water,8.65
engine,gameplay,17.1
experts,season,11.69
anniversary,series,19.78
Epps,born,10.99
Chobits,series,20.16
carriage,used,11.88
adaptations,series,14.11
distinct,species,56.34
Acherontia,species,28.58
Road,city,9.08
American,Drescher,15.3
May,season,65.44
Doris,born,11.08
Ireland,united,30.77
Eagle,city,16.39
season,wet,46.54
alongside,film,61.11
Kent,born,14.24
deadmau5's,first,10.58
additive,used,37.62
cooking,water,11.08
impressive,season,9.91
rated,television,18.61
Nolan,film,7.24
followed,newspapers,8.19
effects,toxicity,18.86
racing,season,34.09
independent,released,24.75
second,world,29.4
experimented,music,9.73
AFI's,American,32.55
several,television,44.2
counties,county,153.8
Martin,television,14.46
born,up,12.09
Century,released,9.31
I've,game,15.22
degrees,university,65.74
caused,infections,31.67
Percy,Underworld,28.3
game,scenarios,14.63
and,filmmakers,6.75
Bunch,films,15.15
Wild,game,7.68
biggest,world's,8.28
Koppelman,music,20.42
Millennium,series,9.2
caused,long-lived,15.51
Slow,album,21.14
back,refused,7.7
Edge,films,14.97
adult,series,9.86
survive,water,26.17
first,forecast,13.81
Jimmy,television,22.11
denote,used,67.83
someone,used,8.19
Presents,series,24.63
Hereford,county,30.6
buying,new,6.81
Wardrobe,series,20.64
Charles,film,18.59
Lake,city,164.91
caused,effects,30.45
Peter,first,8.96
Americans,during,8.85
born,physician,25.69
cassette,released,28.7
Cuban,born,8.06
Panama,season,6.88
aquarium,species,23.81
first,step,24.13
Line,new,14.32
films,live-action,21.41
Association,album,6.75
Cloud,game's,23.89
city,port,89.69
wide,world,10.17
ISU,season,15.39
often,species,12.89
narrative,series,16.78
generally,music,23.89
Legend,series,56.26
Celine,album,57
gramophone,music,17.63
good,news,7.71
Homecoming,series,10.44
American,May,530.84
newer,such,8.4
credits,series,40.6
polar,waters,15.67
Them,film,17.5
co-starred,film,14.51
Fiennes,film,20.31
plains,species,26.66
Smash,released,16.07
Who,series,48.49
article,news,12.18
electricity,trees,34.01
had,season,27.46
V10,season,17.24
American,fast-food,9.45
Given,species,15.85
products,used,38.21
Wedding,films,14.07
Wilkes,city,11.07
Rod,film,7.24
Westerns,films,17.31
American,Lindsey,9.31
climatological,season,39.13
musical,well,8.42
history,world,16.8
films,often,11.53
anhydrous,water,22.67
creatures,worlds,25.34
SportsNet,born,21.28
Christmas,seasonal,16.07
sequels,series,45.59
been,games,13.29
Introduced,worldwide,27.44
achieved,first,13.74
developed,first,38.07
English,newspaper,6.68
desserts,used,22.15
Austria,born,17.66
cathedral,city,20.42
musical,nominated,10.6
Italian-born,October,14.51
accused,government,8.68
Japan,series,7.71
Studios,film,86.59
Morgan,film,16.65
Jenna,television,8.55
constitution,new,75.52
Diary,film,7.25
from,gameplay,10.88
Ghost,television,10.34
October,series,8.65
detection,used,7.62
seasons,showrunner,18.9
kelvin,used,8.21
Jam,musician,18.05
detectors,used,24.67
meteorology,used,11.71
new,withdrawn,10
Betsy,born,12.85
is,series,9.69
adventure,film,137.9
music,towards,8.37
VII,series,12.57
atmospheres,water,18.34
pre-season,released,9.95
Radio,released,11.49
Wizards,television,13.24
Jazz,music,18.26
Ridley,film,44.86
Boston,season,53.22
Top,music,22.3
to,velocity,12.1
have,world,20.29
cultivated,species,17.81
game's,soundtrack,26.15
game,yards,37.97
originally,re-released,12.51
Mungo,born,13.14
follows,series,92.17
English-born,actress,18.09
series,toys,33
ligament,tore,61.77
American,Sciences,11.64
Heaven,series,7.07
diluted,water,25.3
Westphalia,born,9.69
before,first,23.17
American,http://www.familytreelegends.com/records/39461,12.57
testing,used,6.97
Australia,album's,8.08
One,first,12.73
caused,structural,9.25
music,notate,20.42
county,merged,8.65
Brosnan,film,12.4
companies,world's,41.69
entitled,released,105.77
Men's,first,12.56
Marjorie,film,9.38
games,knee,14.27
city,residence,8.83
album's,production,14.28
sulfuric,used,8.84
conferences,season,10.08
Visual,series,8.78
album,vocalist,33.65
Monsters,games,7.27
American,parrots,12.57
musical,programming,8.49
new,requirements,28.55
Nobuo,music,20.42
crew,film,11.14
portraying,series,69.74
format,season,13.52
rated,series,13.12
forecasts,season,44.76
attrition,first,8.49
can,caused,8.3
Pro,season,20.96
spaces,water,10.91
Intelligence,game,11.73
Pauline,born,15.16
first,honours,9.05
first,specimen,7.23
city,residents,36.13
preparation,used,42.82
Bonnie,television,10.34
FC,born,19.01
classic,films,13.05
premiere,season,54.13
Britain,united,45.15
newly,with,6.9
music,overture,14.39
albums,nine,42.03
chromosome,species,9.67
treat,used,152.92
public,university,371.57
Australia,newspaper,16.45
Whiteside,city,25.68
